date,institute,cdl,unione,others,ulivo,fi,an,udc,prc,ln,pdci,idv,fdv,ulivo_pd,ld,pd,pdl,sa,rc,sel,m5s,fli,sc,fdi,cd,vtr,sample_size,eu,i,cp,nci,leu,pap,cpi,si,ap,mdp,cp_ap,sel_si,ncd,pdl_fi
2017-02-20,IPR,NA,NA,4.5,NA,13,NA,NA,NA,13,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,28,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA
2017-02-20,Piepoli,NA,NA,7,NA,11,NA,NA,NA,12,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2017-02-19,EMG,NA,NA,4.9,NA,12.1,NA,NA,NA,13.2,NA,NA,NA,NA,NA,29.8,NA,NA,NA,NA,28.7,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.9,NA,NA,NA,NA,NA
2017-02-17,ScenariPolitici,NA,NA,7.1,NA,13.8,NA,NA,NA,13.2,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,26.1,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,2.5,NA,NA,NA,NA,NA
2017-02-16,Ipsos,NA,NA,3.6,NA,13,NA,NA,NA,12.8,NA,NA,NA,NA,NA,30.1,NA,NA,NA,NA,30.9,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.3,NA,NA,NA,NA,NA
2017-02-15,Index,NA,NA,4.7,NA,12,NA,NA,NA,13.8,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,28.7,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3,NA,NA,NA,NA,NA
2017-02-15,Ixè,NA,NA,5.8,NA,12.6,NA,NA,NA,13.5,NA,NA,NA,NA,NA,30.4,NA,NA,NA,NA,27,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.5,NA,NA,NA,NA,NA
2017-02-15,SWG,NA,NA,5.6,NA,13.2,NA,NA,NA,13,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,26.2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,3.4,NA,NA,NA,NA,NA
2017-02-13,Piepoli,NA,NA,7.5,NA,11,NA,NA,NA,11.5,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2017-02-12,EMG,NA,NA,4.3,NA,12.1,NA,NA,NA,13.1,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,28.2,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3,NA,NA,NA,NA,NA
2017-02-08,Index,NA,NA,4.7,NA,11.9,NA,NA,NA,14,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,29,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.2,NA,NA,NA,NA,NA
2017-02-08,Ixè,NA,NA,4.8,NA,12.5,NA,NA,NA,13.3,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,27.6,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.3,NA,NA,NA,NA,NA
2017-02-08,SWG,NA,NA,5.1,NA,13.4,NA,NA,NA,12.8,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,26.7,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,NA,NA,NA,NA,NA
2017-02-06,Piepoli,NA,NA,8.5,NA,10.5,NA,NA,NA,11.5,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2017-02-05,EMG,NA,NA,4.5,NA,12.1,NA,NA,NA,13.5,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,28.1,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.3,NA,NA,NA,NA,NA
2017-02-03,ScenariPolitici,NA,NA,7.3,NA,13.2,NA,NA,NA,13.1,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,26.2,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,2.8,NA,NA,NA,NA,NA
2017-02-02,Demos,NA,NA,3.2,NA,13.2,NA,NA,NA,13.4,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,26.6,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.5,NA,NA,NA,NA,NA
2017-02-01,Index,NA,NA,4.2,NA,12,NA,NA,NA,13.8,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,29.5,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.1,NA,NA,NA,NA,NA
2017-02-01,Ixè,NA,NA,4.8,NA,12.4,NA,NA,NA,13.1,NA,NA,NA,NA,NA,31.1,NA,NA,NA,NA,29.9,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.4,NA,NA,NA,NA,NA
2017-02-01,SWG,NA,NA,5.1,NA,12.9,NA,NA,NA,12.8,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,27.3,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.7,NA,NA,NA,NA,NA
2017-01-30,Piepoli,NA,NA,8,NA,10.5,NA,NA,NA,11.5,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,NA,NA,NA,NA
2017-01-29,EMG,NA,NA,4.4,NA,11.6,NA,NA,NA,14,NA,NA,NA,NA,NA,31.2,NA,NA,NA,NA,28,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.3,NA,NA,NA,NA,NA
2017-01-28,Tecnè,NA,NA,3.5,NA,13,NA,NA,NA,13,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,30.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2017-01-27,Lorien,NA,NA,4.5,NA,12.3,NA,NA,NA,14.2,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,29.9,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.9,NA,NA,NA,NA,NA
2017-01-27,Bidimedia,NA,NA,5.5,NA,12.2,NA,NA,NA,10.5,NA,NA,NA,NA,NA,32.1,NA,NA,NA,NA,27.9,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.7,NA,NA,NA,NA,NA
2017-01-26,Demopolis,NA,NA,4.1,NA,11.8,NA,NA,NA,13.2,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,29,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.5,NA,NA,NA,NA,NA
2017-01-26,ScenariPolitici,NA,NA,6.8,NA,13.6,NA,NA,NA,13.4,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,26.4,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.1,NA,NA,NA,NA,NA
2017-01-25,SWG,NA,NA,5,NA,12.9,NA,NA,NA,12.5,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,26.7,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.8,NA,NA,NA,NA,NA
2017-01-25,Ipsos,NA,NA,3.4,NA,12.5,NA,NA,NA,12.4,NA,NA,NA,NA,NA,29.7,NA,NA,NA,NA,31,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.3,NA,NA,NA,NA,NA
2017-01-22,EMG,NA,NA,4.6,NA,11.1,NA,NA,NA,13.6,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,28.3,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3,NA,NA,NA,NA,NA
2017-01-20,ScenariPolitici,NA,NA,7,NA,13.4,NA,NA,NA,13.5,NA,NA,NA,NA,NA,28.4,NA,NA,NA,NA,26.8,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.8,NA,NA,NA,NA,NA
2017-01-18,SWG,NA,NA,5.1,NA,13.1,NA,NA,NA,13.2,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,26.5,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.8,NA,NA,NA,NA,NA
2017-01-16,Tecnè,NA,NA,3.9,NA,12.9,NA,NA,NA,12.5,NA,NA,NA,NA,NA,30.1,NA,NA,NA,NA,29.8,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.2,NA,NA,NA,NA,NA
2017-01-15,EMG,NA,NA,5.6,NA,11.4,NA,NA,NA,13.1,NA,NA,NA,NA,NA,31.6,NA,NA,NA,NA,27.7,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.7,NA,NA,NA,NA,NA
2017-01-11,Index,NA,NA,4.5,NA,12,NA,NA,NA,13.2,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,29.2,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA
2017-01-11,Ipsos,NA,NA,3.1,NA,12.4,NA,NA,NA,12.5,NA,NA,NA,NA,NA,30.1,NA,NA,NA,NA,30.9,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.6,NA,NA,NA,NA,NA
2017-01-11,SWG,NA,NA,5.3,NA,13,NA,NA,NA,13.2,NA,NA,NA,NA,NA,31.6,NA,NA,NA,NA,25.7,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,3.8,NA,NA,NA,NA,NA
2017-01-09,Tecnè,NA,NA,4,NA,13.4,NA,NA,NA,12.1,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,28.8,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.5,NA,NA,NA,NA,NA
2017-01-09,EMG,NA,NA,4.3,NA,12.1,NA,NA,NA,13.4,NA,NA,NA,NA,NA,31.4,NA,NA,NA,NA,27.5,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,NA,NA,NA,NA
2016-12-23,ScenariPolitici,NA,NA,7.2,NA,13.2,NA,NA,NA,14.1,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,26.4,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.1,NA,NA,NA,NA,NA
2016-12-21,Ipsos,NA,NA,3.8,NA,12.7,NA,NA,NA,12,NA,NA,NA,NA,NA,30.3,NA,NA,NA,NA,30,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.8,NA,NA,NA,NA,NA
2016-12-20,Demopolis,NA,NA,3,NA,12,NA,NA,NA,13.5,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,28.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.4,NA,NA,NA,NA,NA
2016-12-20,SWG,NA,NA,5,NA,12.4,NA,NA,NA,12.6,NA,NA,NA,NA,NA,32.2,NA,NA,NA,NA,26.8,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,3.6,NA,NA,NA,NA,NA
2016-12-20,Demos,NA,NA,2.7,NA,12.7,NA,NA,NA,13.2,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,28.4,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.4,NA,NA,NA,NA,NA
2016-12-18,EMG,NA,NA,4.4,NA,12.7,NA,NA,NA,13.8,NA,NA,NA,NA,NA,30.6,NA,NA,NA,NA,27.6,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,NA,NA,NA
2016-12-16,ScenariPolitici,NA,NA,6.8,NA,13.5,NA,NA,NA,13.9,NA,NA,NA,NA,NA,26.9,NA,NA,NA,NA,28.1,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.8,NA,NA,NA,NA,NA
2016-12-14,Index,NA,NA,4.3,NA,11.6,NA,NA,NA,12.2,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,32.6,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,2.8,NA,NA,NA,NA,NA
2016-12-14,SWG,NA,NA,4.1,NA,12.6,NA,NA,NA,13,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,28.5,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,3.7,NA,NA,NA,NA,NA
2016-12-13,Ixè,NA,NA,3.4,NA,12.1,NA,NA,NA,13.4,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,30.7,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.4,NA,NA,NA,NA,NA
2016-12-13,IPR,NA,NA,3,NA,13,NA,NA,NA,13,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,30,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3,NA,NA,NA,NA,NA
2016-12-13,Tecnè,NA,NA,3.5,NA,14.5,NA,NA,NA,11.5,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,30,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2016-12-11,EMG,NA,NA,3.4,NA,11.2,NA,NA,NA,13.7,NA,NA,NA,NA,NA,31.1,NA,NA,NA,NA,29.2,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.6,NA,NA,NA,NA,NA
2016-12-10,Tecnè,NA,NA,4.3,NA,14.9,NA,NA,NA,11.1,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,30.1,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.6,NA,NA,NA,NA,NA
2016-12-10,ScenariPolitici,NA,NA,6.1,NA,12.7,NA,NA,NA,12.8,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,26.5,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,2.6,NA,NA,NA,NA,NA
2016-12-08,Ipsos,NA,NA,3.1,NA,11.9,NA,NA,NA,11.9,NA,NA,NA,NA,NA,29.8,NA,NA,NA,NA,31.7,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.8,NA,NA,NA,NA,NA
2016-12-07,Index,NA,NA,3.9,NA,11.9,NA,NA,NA,12.3,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,32.3,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.9,NA,NA,NA,NA,NA
2016-12-06,SWG,NA,NA,3.8,NA,11.6,NA,NA,NA,12.8,NA,NA,NA,NA,NA,32.6,NA,NA,NA,NA,28.9,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.4,NA,NA,NA,NA,NA
2016-12-05,Piepoli,NA,NA,7.5,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,32.5,NA,NA,NA,NA,27,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2016-12-05,Tecnè,NA,NA,4.9,NA,14.6,NA,NA,NA,10.5,NA,NA,NA,NA,NA,31.4,NA,NA,NA,NA,29.6,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,NA,NA,NA,NA,NA
2016-12-03,EMG,NA,NA,3.2,NA,11.4,NA,NA,NA,12.9,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,30,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.7,NA,NA,NA,NA,NA
NA,Bidimedia,NA,NA,6.3,NA,13,NA,NA,NA,11,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,26.8,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.2,NA,NA,NA,NA,NA
2016-11-27,EMG,NA,NA,3.8,NA,10.5,NA,NA,NA,13.1,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,29.9,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,NA,NA,NA,NA,NA
2016-11-19,EMG,NA,NA,4.3,NA,10.5,NA,NA,NA,13.1,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,30.6,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.4,NA,NA,NA,NA,NA
2016-11-17,Lorien,NA,NA,2.2,NA,11,NA,NA,NA,12,NA,NA,NA,NA,NA,31.5,NA,NA,NA,NA,31.8,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,NA,NA,NA,NA,NA
2016-11-16,Ixè,NA,NA,5,NA,11.3,NA,NA,NA,12.6,NA,NA,NA,NA,NA,33.8,NA,NA,NA,NA,28.3,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,2.8,NA,NA,NA,NA,NA
2016-11-16,SWG,NA,NA,4.9,NA,11.8,NA,NA,NA,12.9,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27.8,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.2,NA,NA,NA,NA,NA
2016-11-16,Demos,NA,NA,1,NA,12,NA,NA,NA,13.7,NA,NA,NA,NA,NA,30.4,NA,NA,NA,NA,29.8,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,4.4,NA,NA,NA,NA,NA
2016-11-16,Bidimedia,NA,NA,5.4,NA,13.4,NA,NA,NA,11.1,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,27,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,3.1,NA,NA,NA,NA,NA
2016-11-12,EMG,NA,NA,3.7,NA,11.4,NA,NA,NA,12,NA,NA,NA,NA,NA,30.6,NA,NA,NA,NA,31.2,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.6,NA,NA,NA,NA,NA
2016-11-10,SWG,NA,NA,4.8,NA,12.4,NA,NA,NA,12.6,NA,NA,NA,NA,NA,32.8,NA,NA,NA,NA,27.3,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.3,NA,NA,NA,NA,NA
2016-11-09,Ixè,NA,NA,4.7,NA,10.8,NA,NA,NA,12.9,NA,NA,NA,NA,NA,33.5,NA,NA,NA,NA,28.5,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.8,NA,NA,NA,NA,NA
2016-11-06,EMG,NA,NA,3.6,NA,11.1,NA,NA,NA,11.8,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,31.6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.5,NA,NA,NA,NA,NA
2016-11-04,Euromedia,NA,NA,1.8,NA,12.5,NA,NA,NA,12.2,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,29.7,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.4,NA,NA,NA,NA,NA
2016-11-03,SWG,NA,NA,6,NA,11.6,NA,NA,NA,12.2,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,27.2,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,NA,NA,NA
2016-11-02,Ixè,NA,NA,5.3,NA,9.5,NA,NA,NA,13.4,NA,NA,NA,NA,NA,33.4,NA,NA,NA,NA,29.1,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,2.4,NA,NA,NA,NA,NA
2016-10-27,SWG,NA,NA,5.4,NA,12,NA,NA,NA,12.6,NA,NA,NA,NA,NA,32.1,NA,NA,NA,NA,27.5,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3,NA,NA,NA,NA,NA
2016-10-27,Demos,NA,NA,3,NA,11.8,NA,NA,NA,9.7,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,30.1,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,4.3,NA,NA,NA,NA,NA
2016-10-26,Ixè,NA,NA,5.4,NA,9.6,NA,NA,NA,13.9,NA,NA,NA,NA,NA,33.1,NA,NA,NA,NA,29.3,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.8,NA,NA,NA,NA,NA
2016-10-23,EMG,NA,NA,4.3,NA,11.7,NA,NA,NA,11.7,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,30.3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.4,NA,NA,NA,NA,NA
2016-10-22,Tecnè,NA,NA,3.5,NA,14.5,NA,NA,NA,13,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,26.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
2016-10-20,SWG,NA,NA,5.4,NA,12.6,NA,NA,NA,12,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,26.5,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.1,NA,NA,NA,NA,NA
2016-10-19,Ixè,NA,NA,5.4,NA,9.8,NA,NA,NA,14.2,NA,NA,NA,NA,NA,32.9,NA,NA,NA,NA,29,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1.9,NA,NA,NA,NA,NA
2016-10-16,EMG,NA,NA,3.8,NA,11.3,NA,NA,NA,12.3,NA,NA,NA,NA,NA,31.5,NA,NA,NA,NA,29.6,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.4,NA,NA,NA,NA,NA
2016-10-15,IPR,NA,NA,5,NA,11.5,NA,NA,NA,13.5,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,27,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,NA,NA,NA,NA,NA
2016-10-15,Tecnè,NA,NA,3.5,NA,14,NA,NA,NA,13.5,NA,NA,NA,NA,NA,31.5,NA,NA,NA,NA,26.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,NA,NA,NA,NA,NA
2016-10-13,Lorien,NA,NA,2.5,NA,11,NA,NA,NA,13.5,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,31.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.1,NA,NA,NA,NA,NA
2016-10-13,Index,NA,NA,4.2,NA,11,NA,NA,NA,12.4,NA,NA,NA,NA,NA,30.7,NA,NA,NA,NA,29.4,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA
2016-10-13,SWG,NA,NA,5.6,NA,13,NA,NA,NA,12.3,NA,NA,NA,NA,NA,31.4,NA,NA,NA,NA,27.1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3,NA,NA,NA,NA,NA
2016-10-12,Ixè,NA,NA,5.7,NA,10.3,NA,NA,NA,14.1,NA,NA,NA,NA,NA,32.4,NA,NA,NA,NA,28.9,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.3,NA,NA,NA,NA,NA
2016-10-09,EMG,NA,NA,4.1,NA,10.8,NA,NA,NA,12.8,NA,NA,NA,NA,NA,30.7,NA,NA,NA,NA,30.2,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.4,NA,NA,NA,NA,NA
2016-10-07,ScenariPolitici,NA,NA,6.2,NA,13.2,NA,NA,NA,12.3,NA,NA,NA,NA,NA,31.9,NA,NA,NA,NA,25,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.1,NA,NA,NA,NA,NA
2016-10-06,Index,NA,NA,4.3,NA,11.5,NA,NA,NA,12.1,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,29,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,4,NA,NA,NA,NA,NA
2016-10-06,SWG,NA,NA,5.5,NA,13.2,NA,NA,NA,13.1,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,26.3,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3.2,NA,NA,NA,NA,NA
2016-10-05,Ixè,NA,NA,5.6,NA,9.9,NA,NA,NA,13.3,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,29.1,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.5,NA,NA,NA,NA,NA
2016-10-05,Bidimedia,NA,NA,7.5,NA,12.5,NA,NA,NA,11.5,NA,NA,NA,NA,NA,32.3,NA,NA,NA,NA,26.4,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3,NA,NA,NA,NA,NA
2016-10-03,Piepoli,NA,NA,7,NA,11,NA,NA,NA,11,NA,NA,NA,NA,NA,32.5,NA,NA,NA,NA,26.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA
2016-10-02,EMG,NA,NA,3.8,NA,11.4,NA,NA,NA,12.6,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,29.9,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.5,NA,NA,NA,NA,NA
2016-09-30,ScenariPolitici,NA,NA,6.4,NA,13.5,NA,NA,NA,12.5,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,24.3,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3,NA,NA,NA,NA,NA
2016-09-29,SWG,NA,NA,5.1,NA,13.4,NA,NA,NA,14.1,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,26,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.4,NA,NA,NA,NA,NA
2016-09-28,Ixè,NA,NA,6.7,NA,10.5,NA,NA,NA,13.6,NA,NA,NA,NA,NA,32.6,NA,NA,NA,NA,28.4,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.5,NA,NA,NA,NA,NA
2016-09-25,EMG,NA,NA,3.8,NA,11.9,NA,NA,NA,12.1,NA,NA,NA,NA,NA,31.2,NA,NA,NA,NA,29.5,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,3.3,NA,NA,NA,NA,NA
