"","White","Latino_Hispanic","Middle Eastern","Indian","Black","East Asian","Southeast Asian","jpg"
"162",0.93342113494873,0.00380314607173204,0.0596890337765217,0.000545939430594444,0.000137812603497878,0.00199081306345761,0.000412191642681137,"jack_orchulli.jpg"
"163",0.961116135120392,0.00617841025814414,0.0324183702468872,0.000199699570657685,1.16674682431039e-05,5.24358329130337e-05,2.32697693718364e-05,"jack_reed.jpg"
"164",0.986108720302582,0.00761286588385701,0.00596914999186993,0.00013102195225656,8.24188191472786e-06,0.000117336268885992,5.25937648490071e-05,"jacky_rosen.jpg"
"165",1.31479760057118e-06,3.27231864503119e-05,4.77858384329011e-06,0.000270932738203555,0.999670386314392,2.01076090888819e-06,1.78572081495076e-05,"jaime_harrison.jpg"
"166",0.0270185824483633,0.00428042886778712,0.954750001430511,0.00991313066333532,0.000623646541498601,0.00162785314023495,0.00178633094765246,"james_huffman.jpg"
"167",0.000478676112834364,0.00223198067396879,6.32117371424101e-05,0.000109881621028762,5.84413428441621e-05,0.866180121898651,0.130877688527107,"jan_ting.jpg"
"168",0.997644603252411,2.00235153897665e-05,0.00232697674073279,1.76304581600562e-07,3.94074533005551e-07,6.56258134767995e-06,1.22701942473213e-06,"jane_raybould.jpg"
"169",0.999859571456909,6.70751687721349e-05,6.86658822814934e-05,6.45712304958579e-07,3.12201365204601e-07,3.10705740957928e-06,6.25592235792283e-07,"jason_kander.jpg"
"170",0.999849438667297,7.17035363777541e-05,4.98233857797459e-05,1.00399518032646e-06,6.25925395070226e-07,2.31015164899873e-05,4.21841605202644e-06,"jason_lewis.jpg"
"171",0.99950909614563,2.36216728808358e-05,0.000463789998320863,1.30723572056013e-06,7.7419616673069e-07,8.514387559444e-07,7.01493434007716e-07,"jay_nixon.jpg"
"172",0.926989734172821,0.00360369915142655,0.0692384466528893,2.71683529717848e-05,1.88949106814107e-05,8.22983565740287e-05,3.96347750211135e-05,"jay_williams.jpg"
"173",0.999406933784485,3.02445459965384e-05,0.00055295618949458,7.5777421670864e-07,3.64003142294678e-07,7.364150860667e-06,1.36407049922127e-06,"jean_carnahan.jpg"
"174",0.989676296710968,0.00700097996741533,0.00274576642550528,0.000526733056176454,1.51349977386417e-05,7.7148606578703e-06,2.74289523076732e-05,"jean_hay_bright.jpg"
"175",0.958316266536713,0.01249282900244,0.0290236454457045,9.56584917730652e-05,1.78988364041288e-06,4.43416138296016e-05,2.55609338637441e-05,"jeanne_shaheen.jpg"
